name x y flux0 flux1 flux2 width rv
F04848 -21.098  32.807 8.14e-17 6.63e-17 3.85e-17 49.04  765.27
F04830 -21.096  32.760 1.78e-16 1.36e-16 8.34e-17 31.80  765.18
F04836 -21.088  32.801 7.65e-17 5.48e-17 3.55e-17 48.00  765.46
F04844 -21.072  32.814 6.69e-17 4.80e-17 2.75e-17 45.68  765.45
F04834 -21.052  32.718 1.56e-16 1.22e-16 7.87e-17 40.02  765.37
F04849 -21.035  32.061 7.33e-17 5.65e-17 3.25e-17 47.39  765.30
F04840 -21.012  32.730 1.22e-16 8.73e-17 5.86e-17 42.41  765.36
F04842 -20.969  32.424 1.78e-16 1.25e-16 8.55e-17 54.26  765.43
F04838 -20.968  32.757 2.39e-16 1.77e-16 1.25e-16 32.98  765.28
F04832 -20.964  32.916 1.15e-16 7.86e-17 5.31e-17 34.83  765.56
F04843 -20.951  32.830 9.61e-17 7.71e-17 4.75e-17 45.32  765.38
F04833 -20.877  32.344 3.01e-17 2.22e-17 1.47e-17 36.07  765.39
F04831 -20.836  32.461 7.63e-17 4.92e-17 3.76e-17 48.03  765.39
F05215 -20.035  44.643 2.49e-17 1.81e-17 1.17e-17 17.99 1927.96
F05195 -19.834  44.634 2.22e-17 1.45e-17 9.23e-18 17.90 1928.02
F05193 -19.786  44.804 2.35e-17 1.70e-17 1.20e-17 17.16 1928.09
F05198 -19.773  44.802 3.45e-17 2.53e-17 1.80e-17 15.19 1927.98
F05192 -19.762  44.855 3.44e-17 2.48e-17 1.76e-17 19.00 1927.88
F05204 -19.723  44.836 2.04e-17 1.31e-17 9.25e-18 18.46 1928.11
F05189 -19.705  44.714 1.91e-17 1.34e-17 9.74e-18 11.42 1927.97
F05211 -19.677  44.818 1.40e-17 1.03e-17 7.24e-18 19.40 1927.97
F05207 -19.673  44.854 3.90e-17 2.93e-17 1.87e-17 18.04 1927.94
F05199 -19.649  44.693 1.64e-17 1.16e-17 8.20e-18 14.45 1927.94
F05214 -19.644  44.821 1.68e-17 1.18e-17 8.15e-18 16.75 1927.91
F05191 -19.642  44.882 2.14e-17 1.51e-17 9.74e-18 20.80 1928.16
F05203 -19.578  44.487 2.09e-17 1.31e-17 1.04e-17 14.48 1927.85
F05201 -19.526  44.797 1.60e-17 1.01e-17 7.02e-18 18.63 1927.94
F05194 -19.478  44.810 2.49e-17 1.88e-17 1.29e-17 21.13 1927.91
F00443 -17.574  40.721 1.72e-17 1.21e-17 7.73e-18 14.64 2268.73
F00430 -17.273  40.731 1.29e-17 1.00e-17 6.26e-18 15.84 2268.82
F00456 -17.230  40.837 2.22e-17 1.46e-17 9.80e-18 17.61 2268.69
F00452 -17.225  40.718 1.79e-17 1.41e-17 8.74e-18 12.70 2268.67
F00433 -17.218  40.700 1.71e-17 1.12e-17 7.67e-18 14.40 2268.71
F00438 -17.198  40.763 1.90e-17 1.29e-17 9.55e-18 15.42 2268.84
F00442 -17.174  40.783 1.57e-17 1.20e-17 8.02e-18 17.62 2268.77
