name x y flux0 flux1 flux2 width rv
F05971   1.607 -17.064 1.10e-16 4.71e-17 6.31e-17 43.06  775.79
F05954   1.618 -16.997 8.24e-17 5.72e-17 3.69e-17 50.86  775.70
F05977   1.637 -17.172 1.38e-16 6.95e-17 6.92e-17 43.91  775.73
F05984   1.643 -17.445 2.54e-17 1.88e-17 1.35e-17 56.97  775.85
F05979   1.645 -16.909 2.96e-17 2.24e-17 1.42e-17 39.91  776.00
F05986   1.662 -17.140 1.06e-16 1.26e-16 6.11e-17 40.89  775.80
F05973   1.679 -16.995 6.21e-17 4.79e-17 2.71e-17 50.24  775.84
F05969   1.694 -17.129 7.78e-17 5.64e-17 3.63e-17 32.87  775.87
F05958   2.039 -16.578 1.38e-16 7.57e-17 5.80e-17 46.62  775.80
F05959   2.369 -17.208 2.74e-17 2.27e-17 1.61e-17 49.92  775.84
F03353   3.361 -20.748 1.34e-17 1.12e-17 9.87e-18 18.78 2241.03
F03352   3.448 -20.692 1.34e-17 1.01e-17 6.41e-18 16.58 2241.12
F03358   3.451 -20.685 2.26e-17 1.87e-17 1.23e-17 15.88 2241.28
F03344   3.472 -20.672 2.37e-17 1.63e-17 7.85e-18 14.19 2241.06
F03334   3.476 -20.698 1.46e-17 1.09e-17 9.55e-18 17.60 2241.03
F03348   3.481 -20.708 1.05e-17 1.20e-17 8.25e-18 11.45 2241.15
F03343   3.486 -20.711 1.95e-17 1.33e-17 1.20e-17 12.89 2241.07
F03332   3.487 -20.737 1.28e-17 1.09e-17 7.07e-18 16.69 2241.17
F03357   3.490 -20.709 2.02e-17 1.20e-17 7.04e-18 13.38 2240.96
F03346   3.516 -20.779 1.54e-17 1.48e-17 9.51e-18 15.73 2241.16
F03363   3.521 -20.727 1.62e-17 1.17e-17 8.83e-18 11.22 2240.88
F03356   3.570 -20.647 1.65e-17 1.38e-17 8.49e-18 17.46 2241.09
F03345   3.609 -20.729 1.44e-17 1.50e-17 9.13e-18 15.41 2240.94
F03359   3.628 -20.648 2.48e-17 1.21e-17 9.60e-18 14.77 2241.13
F03342   3.636 -20.863 1.72e-17 1.77e-17 9.83e-18 18.43 2241.05
F03349   3.645 -20.508 1.31e-17 1.21e-17 6.95e-18 15.57 2241.09
F01800   7.286 -23.960 2.58e-17 1.38e-17 1.44e-17 20.02 1869.87
F01801   7.317 -23.960 1.93e-17 1.76e-17 1.16e-17 16.25 1869.99
F01772   7.331 -23.906 2.21e-17 1.56e-17 1.12e-17 20.89 1870.06
F01795   7.334 -23.929 4.17e-17 3.33e-17 1.89e-17 15.79 1870.10
F01777   7.352 -23.972 3.74e-17 2.14e-17 1.98e-17 13.00 1870.09
F01783   7.357 -24.018 3.15e-17 3.10e-17 1.55e-17 19.53 1869.90
F01782   7.363 -23.958 1.16e-17 1.49e-17 1.21e-17 22.30 1869.88
F01773   7.363 -23.961 2.27e-17 1.65e-17 9.00e-18 14.23 1870.05
F01799   7.367 -23.964 1.94e-17 1.00e-17 8.24e-18 15.41 1869.99
F01791   7.367 -24.128 1.39e-17 1.02e-17 5.78e-18 18.13 1869.99
F01789   7.369 -23.956 1.99e-17 1.55e-17 1.15e-17 19.12 1869.89
F01780   7.369 -23.965 2.35e-17 1.23e-17 9.01e-18 17.31 1869.85
F01781   7.376 -23.943 1.89e-17 1.17e-17 1.16e-17 20.43 1869.99
F01793   7.378 -23.987 2.99e-17 2.13e-17 1.34e-17 14.90 1870.06
F01774   7.382 -23.800 2.24e-17 1.59e-17 1.15e-17 14.45 1870.01
F01794   7.387 -23.950 2.30e-17 1.54e-17 1.50e-17 18.03 1869.97
F01776   7.413 -23.950 2.62e-17 1.95e-17 1.15e-17 15.40 1870.01
F01785   7.427 -23.987 2.81e-17 1.53e-17 1.25e-17 19.95 1870.02
F01787   7.436 -23.988 2.78e-17 2.24e-17 1.08e-17 18.36 1869.79
F01775   7.441 -23.902 3.11e-17 2.15e-17 1.04e-17 13.68 1870.02
F05280  10.587 -19.231 4.21e-17 5.28e-17 2.04e-17 23.20 1232.53
F05296  11.144 -18.975 4.82e-17 2.97e-17 1.69e-17 26.41 1232.38
F05283  11.170 -18.908 3.56e-17 2.28e-17 1.60e-17 30.05 1232.54
F05287  11.176 -18.846 2.29e-17 1.50e-17 1.03e-17 26.88 1232.53
F05282  11.188 -18.977 5.52e-17 2.76e-17 2.42e-17 29.05 1232.31
F05291  11.194 -18.910 3.72e-17 2.40e-17 1.65e-17 27.29 1232.45
F05293  11.218 -18.893 6.62e-17 4.55e-17 2.94e-17 32.26 1232.40
F05285  11.229 -18.918 4.11e-17 3.34e-17 1.83e-17 20.84 1232.48
F05286  11.235 -18.943 4.31e-17 3.63e-17 1.91e-17 21.97 1232.36
F05294  11.260 -18.982 1.69e-17 1.16e-17 6.31e-18 23.89 1232.43
F05300  11.284 -19.071 2.67e-17 2.05e-17 1.05e-17 28.41 1232.46
F05289  11.319 -19.031 2.63e-17 2.67e-17 1.29e-17 27.19 1232.54
F05295  11.326 -19.085 6.75e-17 4.07e-17 2.94e-17 31.10 1232.52
F05290  11.371 -18.877 9.47e-17 7.17e-17 4.03e-17 29.02 1232.45
F05281  11.376 -19.190 1.04e-16 4.29e-17 3.97e-17 25.92 1232.48
F05299  11.398 -18.977 2.38e-17 1.16e-17 8.15e-18 28.37 1232.48
F05298  11.511 -18.825 5.46e-17 4.49e-17 3.31e-17 24.41 1232.41
F05297  11.551 -19.007 9.08e-17 7.58e-17 4.56e-17 31.01 1232.33
F05279  11.743 -19.203 2.77e-17 2.27e-17 2.06e-17 31.95 1232.43
F05292  11.774 -18.848 4.76e-17 2.33e-17 1.51e-17 20.69 1232.44
F05284  12.084 -19.186 3.30e-17 1.78e-17 1.08e-17 27.04 1232.49
