name x y flux0 flux1 flux2 width rv
F02406  19.921  13.302 2.85e-17 2.39e-17 1.13e-17 19.84 1511.92
F02403  19.928  13.329 3.95e-17 3.52e-17 2.13e-17 19.14 1511.91
F02405  19.948  13.433 2.82e-17 1.85e-17 1.28e-17 27.67 1511.98
F01689  21.919   0.329 1.45e-15 7.09e-16 7.34e-16 160.19  190.54
F01667  24.766   1.948 2.58e-15 1.76e-15 9.34e-16 191.78  191.04
F01686  25.263   0.920 2.20e-15 1.54e-15 1.14e-15 134.17  191.09
F01660  25.286   1.249 1.97e-15 1.13e-15 8.97e-16 179.21  191.01
F01690  25.588   0.455 1.76e-15 1.53e-15 1.10e-15 133.81  191.20
F01685  25.659   0.956 2.57e-15 1.58e-15 1.10e-15 180.13  191.09
F01668  25.678   0.548 3.05e-15 2.46e-15 1.23e-15 178.42  191.05
F01681  25.747   0.464 2.63e-15 1.86e-15 1.47e-15 155.57  191.22
F01661  25.807   0.515 2.40e-15 1.69e-15 7.97e-16 201.29  191.09
F01688  25.837   0.912 1.16e-15 7.77e-16 6.51e-16 222.57  190.99
F01678  25.902   0.338 2.22e-15 1.55e-15 1.02e-15 160.30  191.06
F01687  25.905   1.059 3.34e-15 2.41e-15 1.66e-15 171.91  191.04
F01673  25.923   0.942 2.80e-15 1.94e-15 1.32e-15 145.92  190.93
F01677  25.936   0.504 3.39e-15 2.44e-15 1.57e-15 150.29  191.10
F01669  25.961   0.566 2.15e-15 1.40e-15 8.35e-16 234.87  190.94
F01679  25.961   0.185 3.67e-16 3.68e-16 1.91e-16 198.50  191.06
F01691  25.964   0.565 3.49e-15 1.73e-15 1.28e-15 157.50  191.21
F01682  26.007   0.872 9.05e-16 5.31e-16 4.53e-16 129.74  191.18
F01683  26.051   0.629 2.67e-15 1.84e-15 1.31e-15 206.30  191.13
F01671  26.064   0.619 1.08e-15 7.20e-16 3.68e-16 213.26  190.97
F01672  26.158   0.599 1.97e-15 1.58e-15 1.00e-15 190.61  191.01
F01676  26.166   0.818 1.69e-15 1.23e-15 9.09e-16 148.96  191.05
F01674  26.210   0.807 2.04e-15 1.34e-15 1.02e-15 145.44  191.20
F01684  26.281   0.733 1.92e-15 1.31e-15 1.26e-15 177.76  190.97
F01664  26.316   0.045 3.14e-15 2.71e-15 2.08e-15 190.46  191.12
F01665  26.336   0.670 2.36e-15 1.19e-15 8.54e-16 180.87  191.16
F01670  26.378   0.880 2.18e-15 1.98e-15 1.34e-15 167.86  191.02
F01675  26.645   2.585 1.38e-15 9.69e-16 6.57e-16 187.39  190.99
F01662  27.631   0.902 1.64e-15 1.61e-15 1.02e-15 150.66  191.18
F01680  27.648   0.244 3.17e-15 2.28e-15 1.25e-15 173.03  191.13
